1,"eplusout"

"Date/Time","[1] System Node Setpoint Temperature (C)"
,"AIR LOOP SUPPLY SIDE OUTLET 1"
"2002/6/13 23:20","20.5"
"2002/6/13 23:30","20.5"
"2002/6/13 23:40","20.5"
"2002/6/13 23:50","20.5"
"2002/6/14 0:00","20.5"
"2002/6/14 0:10","20.5"
"2002/6/14 0:20","20.5"
"2002/6/14 0:30","20.5"
"2002/6/14 0:40","20.5"
"2002/6/14 0:50","20.5"
"2002/6/14 1:00","20.5"
"2002/6/14 1:10","20.5"
"2002/6/14 1:20","20.5"
"2002/6/14 1:30","20.5"
"2002/6/14 1:40","20.5"
"2002/6/14 1:50","20.5"
"2002/6/14 2:00","20.5"
"2002/6/14 2:10","20.5"
"2002/6/14 2:20","20.5"
"2002/6/14 2:30","20.5"
"2002/6/14 2:40","20.5"
"2002/6/14 2:50","20.5"
"2002/6/14 3:00","20.5"
"2002/6/14 3:10","20.5"
"2002/6/14 3:20","20.5"
"2002/6/14 3:30","20.5"
"2002/6/14 3:40","20.5"
"2002/6/14 3:50","20.5"
"2002/6/14 4:00","20.5"
"2002/6/14 4:10","20.5"
"2002/6/14 4:20","20.5"
"2002/6/14 4:30","20.5"
"2002/6/14 4:40","20.5"
"2002/6/14 4:50","20.5"
"2002/6/14 5:00","20.5"
"2002/6/14 5:10","20.5"
"2002/6/14 5:20","20.5"
"2002/6/14 5:30","20.5"
"2002/6/14 5:40","20.5"
"2002/6/14 5:50","20.5"
"2002/6/14 6:00","20.5"
"2002/6/14 6:10","20.5"
"2002/6/14 6:20","20.5"
"2002/6/14 6:30","20.5"
"2002/6/14 6:40","20.5"
"2002/6/14 6:50","20.5"
"2002/6/14 7:00","20.5"
"2002/6/14 7:10","20.5"
"2002/6/14 7:20","20.5"
"2002/6/14 7:30","20.5"
"2002/6/14 7:40","20.5"
"2002/6/14 7:50","20.5"
"2002/6/14 8:00","20.5"
"2002/6/14 8:10","20.5"
"2002/6/14 8:20","20.5"
"2002/6/14 8:30","20.5"
"2002/6/14 8:40","20.5"
"2002/6/14 8:50","20.5"
"2002/6/14 9:00","20.5"
"2002/6/14 9:10","20.5"
"2002/6/14 9:20","20.5"
"2002/6/14 9:30","20.5"
"2002/6/14 9:40","20.5"
"2002/6/14 9:50","20.5"
"2002/6/14 10:00","20.5"
"2002/6/14 10:10","20.5"
"2002/6/14 10:20","20.5"
"2002/6/14 10:30","20.5"
"2002/6/14 10:40","20.5"
"2002/6/14 10:50","20.5"
"2002/6/14 11:00","20.5"
"2002/6/14 11:10","20.5"
"2002/6/14 11:20","20.5"
"2002/6/14 11:30","16.5"
"2002/6/14 11:40","16.5"
"2002/6/14 11:50","16.5"
"2002/6/14 12:00","16.5"
"2002/6/14 12:10","16.5"
"2002/6/14 12:20","16.5"
"2002/6/14 12:30","20.5"
"2002/6/14 12:40","16.5"
"2002/6/14 12:50","16.5"
"2002/6/14 13:00","16.5"
"2002/6/14 13:10","16.5"
"2002/6/14 13:20","16.5"
"2002/6/14 13:30","16.5"
"2002/6/14 13:40","16.5"
"2002/6/14 13:50","16.5"
"2002/6/14 14:00","16.5"
"2002/6/14 14:10","16.5"
"2002/6/14 14:20","16.5"
"2002/6/14 14:30","16.5"
"2002/6/14 14:40","16.5"
"2002/6/14 14:50","16.5"
"2002/6/14 15:00","16.5"
"2002/6/14 15:10","16.5"
"2002/6/14 15:20","16.5"
"2002/6/14 15:30","16.5"
"2002/6/14 15:40","16.5"
"2002/6/14 15:50","16.5"
"2002/6/14 16:00","16.5"
"2002/6/14 16:10","16.5"
"2002/6/14 16:20","16.5"
"2002/6/14 16:30","16.5"
"2002/6/14 16:40","16.5"
"2002/6/14 16:50","16.5"
"2002/6/14 17:00","16.5"
"2002/6/14 17:10","16.5"
"2002/6/14 17:20","16.5"
"2002/6/14 17:30","16.5"
"2002/6/14 17:40","16.5"
"2002/6/14 17:50","16.5"
"2002/6/14 18:00","16.5"
"2002/6/14 18:10","16.5"
"2002/6/14 18:20","16.5"
"2002/6/14 18:30","16.5"
"2002/6/14 18:40","20.5"
"2002/6/14 18:50","16.5"
"2002/6/14 19:00","16.5"
"2002/6/14 19:10","16.5"
"2002/6/14 19:20","20.5"
"2002/6/14 19:30","20.5"
"2002/6/14 19:40","20.5"
"2002/6/14 19:50","20.5"
"2002/6/14 20:00","20.5"
"2002/6/14 20:10","20.5"
"2002/6/14 20:20","20.5"
"2002/6/14 20:30","20.5"
"2002/6/14 20:40","20.5"
"2002/6/14 20:50","20.5"
"2002/6/14 21:00","20.5"
"2002/6/14 21:10","20.5"
"2002/6/14 21:20","20.5"
"2002/6/14 21:30","20.5"
"2002/6/14 21:40","20.5"
"2002/6/14 21:50","20.5"
"2002/6/14 22:00","20.5"
"2002/6/14 22:10","20.5"
"2002/6/14 22:20","20.5"
"2002/6/14 22:30","20.5"
"2002/6/14 22:40","20.5"
"2002/6/14 22:50","20.5"
"2002/6/14 23:00","20.5"
"2002/6/14 23:10","20.5"
"2002/6/14 23:20","20.5"
"2002/6/14 23:30","20.5"
"2002/6/14 23:40","20.5"
"2002/6/14 23:50","20.5"
"2002/6/15 0:00","20.5"
"2002/6/15 0:10","20.5"
"2002/6/15 0:20","20.5"
"2002/6/15 0:30","20.5"
"2002/6/15 0:40","20.5"
"2002/6/15 0:50","20.5"
"2002/6/15 1:00","20.5"
"2002/6/15 1:10","20.5"
"2002/6/15 1:20","20.5"
"2002/6/15 1:30","20.5"
"2002/6/15 1:40","20.5"
"2002/6/15 1:50","20.5"
"2002/6/15 2:00","20.5"
"2002/6/15 2:10","20.5"
"2002/6/15 2:20","20.5"
"2002/6/15 2:30","20.5"
"2002/6/15 2:40","20.5"
"2002/6/15 2:50","20.5"
"2002/6/15 3:00","20.5"
"2002/6/15 3:10","20.5"
"2002/6/15 3:20","20.5"
"2002/6/15 3:30","20.5"
"2002/6/15 3:40","20.5"
"2002/6/15 3:50","20.5"
"2002/6/15 4:00","20.5"
"2002/6/15 4:10","20.5"
"2002/6/15 4:20","20.5"
"2002/6/15 4:30","20.5"
"2002/6/15 4:40","20.5"
"2002/6/15 4:50","20.5"
"2002/6/15 5:00","20.5"
"2002/6/15 5:10","20.5"
"2002/6/15 5:20","20.5"
"2002/6/15 5:30","20.5"
"2002/6/15 5:40","20.5"
"2002/6/15 5:50","20.5"
"2002/6/15 6:00","20.5"
"2002/6/15 6:10","20.5"
"2002/6/15 6:20","20.5"
"2002/6/15 6:30","20.5"
"2002/6/15 6:40","20.5"
"2002/6/15 6:50","20.5"
"2002/6/15 7:00","20.5"
"2002/6/15 7:10","20.5"
"2002/6/15 7:20","20.5"
"2002/6/15 7:30","20.5"
"2002/6/15 7:40","20.5"
"2002/6/15 7:50","20.5"
"2002/6/15 8:00","20.5"
"2002/6/15 8:10","20.5"
"2002/6/15 8:20","20.5"
"2002/6/15 8:30","20.5"
"2002/6/15 8:40","20.5"
"2002/6/15 8:50","20.5"
"2002/6/15 9:00","20.5"
"2002/6/15 9:10","20.5"
"2002/6/15 9:20","20.5"
"2002/6/15 9:30","20.5"
"2002/6/15 9:40","20.5"
"2002/6/15 9:50","16.5"
"2002/6/15 10:00","16.5"
"2002/6/15 10:10","16.5"
"2002/6/15 10:20","16.5"
"2002/6/15 10:30","16.5"
"2002/6/15 10:40","16.5"
"2002/6/15 10:50","16.5"
"2002/6/15 11:00","16.5"
"2002/6/15 11:10","16.5"
"2002/6/15 11:20","16.5"
"2002/6/15 11:30","16.5"
"2002/6/15 11:40","16.5"
"2002/6/15 11:50","16.5"
"2002/6/15 12:00","16.5"
"2002/6/15 12:10","16.5"
"2002/6/15 12:20","16.5"
"2002/6/15 12:30","16.5"
"2002/6/15 12:40","16.5"
"2002/6/15 12:50","16.5"
"2002/6/15 13:00","16.5"
"2002/6/15 13:10","16.5"
"2002/6/15 13:20","16.5"
"2002/6/15 13:30","16.5"
"2002/6/15 13:40","16.5"
"2002/6/15 13:50","16.5"
"2002/6/15 14:00","16.5"
"2002/6/15 14:10","16.5"
"2002/6/15 14:20","16.5"
"2002/6/15 14:30","16.5"
"2002/6/15 14:40","16.5"
"2002/6/15 14:50","16.5"
"2002/6/15 15:00","16.5"
"2002/6/15 15:10","16.5"
"2002/6/15 15:20","16.5"
"2002/6/15 15:30","16.5"
"2002/6/15 15:40","16.5"
"2002/6/15 15:50","16.5"
"2002/6/15 16:00","16.5"
"2002/6/15 16:10","16.5"
"2002/6/15 16:20","16.5"
"2002/6/15 16:30","16.5"
"2002/6/15 16:40","16.5"
"2002/6/15 16:50","16.5"
"2002/6/15 17:00","16.5"
"2002/6/15 17:10","16.5"
"2002/6/15 17:20","16.5"
"2002/6/15 17:30","16.5"
"2002/6/15 17:40","16.5"
"2002/6/15 17:50","16.5"
"2002/6/15 18:00","16.5"
"2002/6/15 18:10","16.5"
"2002/6/15 18:20","16.5"
"2002/6/15 18:30","16.5"
"2002/6/15 18:40","16.5"
"2002/6/15 18:50","16.5"
"2002/6/15 19:00","16.5"
"2002/6/15 19:10","16.5"
"2002/6/15 19:20","16.5"
"2002/6/15 19:30","16.5"
"2002/6/15 19:40","16.5"
"2002/6/15 19:50","16.5"
"2002/6/15 20:00","20.5"
"2002/6/15 20:10","20.5"
"2002/6/15 20:20","20.5"
"2002/6/15 20:30","20.5"
"2002/6/15 20:40","20.5"
"2002/6/15 20:50","20.5"
"2002/6/15 21:00","20.5"
"2002/6/15 21:10","20.5"
"2002/6/15 21:20","20.5"
"2002/6/15 21:30","20.5"
"2002/6/15 21:40","20.5"
"2002/6/15 21:50","20.5"
"2002/6/15 22:00","20.5"
"2002/6/15 22:10","20.5"
"2002/6/15 22:20","20.5"
"2002/6/15 22:30","20.5"
"2002/6/15 22:40","20.5"
"2002/6/15 22:50","20.5"
"2002/6/15 23:00","20.5"
"2002/6/15 23:10","20.5"
"2002/6/15 23:20","20.5"
"2002/6/15 23:30","20.5"
"2002/6/15 23:40","20.5"
"2002/6/15 23:50","20.5"
"2002/6/16 0:00","20.5"
"2002/6/16 0:10","20.5"
"2002/6/16 0:20","20.5"
"2002/6/16 0:30","20.5"
"2002/6/16 0:40","20.5"
"2002/6/16 0:50","20.5"
"2002/6/16 1:00","20.5"
"2002/6/16 1:10","20.5"
"2002/6/16 1:20","20.5"
"2002/6/16 1:30","20.5"
"2002/6/16 1:40","20.5"
"2002/6/16 1:50","20.5"
"2002/6/16 2:00","20.5"
"2002/6/16 2:10","20.5"
"2002/6/16 2:20","20.5"
"2002/6/16 2:30","20.5"
"2002/6/16 2:40","20.5"
"2002/6/16 2:50","20.5"
"2002/6/16 3:00","20.5"
"2002/6/16 3:10","20.5"
"2002/6/16 3:20","20.5"
"2002/6/16 3:30","20.5"
"2002/6/16 3:40","20.5"
"2002/6/16 3:50","20.5"
"2002/6/16 4:00","20.5"
"2002/6/16 4:10","20.5"
"2002/6/16 4:20","20.5"
"2002/6/16 4:30","20.5"
"2002/6/16 4:40","20.5"
"2002/6/16 4:50","20.5"
"2002/6/16 5:00","20.5"
"2002/6/16 5:10","20.5"
"2002/6/16 5:20","20.5"
"2002/6/16 5:30","20.5"
"2002/6/16 5:40","20.5"
"2002/6/16 5:50","20.5"
"2002/6/16 6:00","20.5"
"2002/6/16 6:10","20.5"
"2002/6/16 6:20","20.5"
"2002/6/16 6:30","20.5"
"2002/6/16 6:40","20.5"
"2002/6/16 6:50","20.5"
"2002/6/16 7:00","20.5"
"2002/6/16 7:10","20.5"
"2002/6/16 7:20","20.5"
"2002/6/16 7:30","20.5"
"2002/6/16 7:40","20.5"
"2002/6/16 7:50","20.5"
"2002/6/16 8:00","20.5"
"2002/6/16 8:10","20.5"
"2002/6/16 8:20","20.5"
"2002/6/16 8:30","20.5"
"2002/6/16 8:40","20.5"
"2002/6/16 8:50","20.5"
"2002/6/16 9:00","20.5"
"2002/6/16 9:10","20.5"
"2002/6/16 9:20","16.5"
"2002/6/16 9:30","16.5"
"2002/6/16 9:40","20.5"
"2002/6/16 9:50","16.5"
"2002/6/16 10:00","16.5"
"2002/6/16 10:10","16.5"
"2002/6/16 10:20","16.5"
"2002/6/16 10:30","16.5"
"2002/6/16 10:40","16.5"
"2002/6/16 10:50","16.5"
"2002/6/16 11:00","16.5"
"2002/6/16 11:10","16.5"
"2002/6/16 11:20","16.5"
"2002/6/16 11:30","16.5"
"2002/6/16 11:40","16.5"
"2002/6/16 11:50","16.5"
"2002/6/16 12:00","16.5"
"2002/6/16 12:10","16.5"
"2002/6/16 12:20","16.5"
"2002/6/16 12:30","16.5"
"2002/6/16 12:40","16.5"
"2002/6/16 12:50","16.5"
"2002/6/16 13:00","16.5"
"2002/6/16 13:10","16.5"
"2002/6/16 13:20","16.5"
"2002/6/16 13:30","16.5"
"2002/6/16 13:40","16.5"
"2002/6/16 13:50","16.5"
"2002/6/16 14:00","16.5"
"2002/6/16 14:10","16.5"
"2002/6/16 14:20","16.5"
"2002/6/16 14:30","16.5"
"2002/6/16 14:40","16.5"
"2002/6/16 14:50","16.5"
"2002/6/16 15:00","16.5"
"2002/6/16 15:10","16.5"
"2002/6/16 15:20","16.5"
"2002/6/16 15:30","16.5"
"2002/6/16 15:40","16.5"
"2002/6/16 15:50","16.5"
"2002/6/16 16:00","16.5"
"2002/6/16 16:10","16.5"
"2002/6/16 16:20","16.5"
"2002/6/16 16:30","16.5"
"2002/6/16 16:40","16.5"
"2002/6/16 16:50","16.5"
"2002/6/16 17:00","16.5"
"2002/6/16 17:10","16.5"
"2002/6/16 17:20","16.5"
"2002/6/16 17:30","20.5"
"2002/6/16 17:40","16.5"
"2002/6/16 17:50","16.5"
"2002/6/16 18:00","16.5"
"2002/6/16 18:10","16.5"
"2002/6/16 18:20","16.5"
"2002/6/16 18:30","16.5"
"2002/6/16 18:40","16.5"
"2002/6/16 18:50","16.5"
"2002/6/16 19:00","16.5"
"2002/6/16 19:10","16.5"
"2002/6/16 19:20","20.5"
"2002/6/16 19:30","20.5"
"2002/6/16 19:40","20.5"
"2002/6/16 19:50","20.5"
"2002/6/16 20:00","20.5"
"2002/6/16 20:10","20.5"
"2002/6/16 20:20","20.5"
"2002/6/16 20:30","20.5"
"2002/6/16 20:40","20.5"
"2002/6/16 20:50","20.5"
"2002/6/16 21:00","20.5"
"2002/6/16 21:10","20.5"
"2002/6/16 21:20","20.5"
"2002/6/16 21:30","20.5"
"2002/6/16 21:40","20.5"
"2002/6/16 21:50","20.5"
"2002/6/16 22:00","20.5"
"2002/6/16 22:10","20.5"
"2002/6/16 22:20","20.5"
"2002/6/16 22:30","20.5"
"2002/6/16 22:40","20.5"
"2002/6/16 22:50","20.5"
"2002/6/16 23:00","20.5"
"2002/6/16 23:10","20.5"
"2002/6/16 23:20","20.5"
"2002/6/16 23:30","20.5"
"2002/6/16 23:40","20.5"
"2002/6/16 23:50","20.5"
"2002/6/17 0:00","20.5"
"2002/6/17 0:10","20.5"
"2002/6/17 0:20","20.5"
"2002/6/17 0:30","20.5"
"2002/6/17 0:40","20.5"
"2002/6/17 0:50","20.5"
"2002/6/17 1:00","20.5"
"2002/6/17 1:10","20.5"
"2002/6/17 1:20","20.5"
"2002/6/17 1:30","20.5"
"2002/6/17 1:40","20.5"
"2002/6/17 1:50","20.5"
"2002/6/17 2:00","20.5"
"2002/6/17 2:10","20.5"
"2002/6/17 2:20","20.5"
"2002/6/17 2:30","20.5"
"2002/6/17 2:40","20.5"
"2002/6/17 2:50","20.5"
"2002/6/17 3:00","20.5"
"2002/6/17 3:10","20.5"
"2002/6/17 3:20","20.5"
"2002/6/17 3:30","20.5"
"2002/6/17 3:40","20.5"
"2002/6/17 3:50","20.5"
"2002/6/17 4:00","20.5"
"2002/6/17 4:10","20.5"
"2002/6/17 4:20","20.5"
"2002/6/17 4:30","20.5"
"2002/6/17 4:40","20.5"
"2002/6/17 4:50","20.5"
"2002/6/17 5:00","20.5"
"2002/6/17 5:10","20.5"
"2002/6/17 5:20","20.5"
"2002/6/17 5:30","20.5"
"2002/6/17 5:40","20.5"
"2002/6/17 5:50","20.5"
"2002/6/17 6:00","20.5"
"2002/6/17 6:10","20.5"
"2002/6/17 6:20","20.5"
"2002/6/17 6:30","20.5"
"2002/6/17 6:40","20.5"
"2002/6/17 6:50","20.5"
"2002/6/17 7:00","20.5"
"2002/6/17 7:10","20.5"
"2002/6/17 7:20","20.5"
"2002/6/17 7:30","20.5"
"2002/6/17 7:40","20.5"
"2002/6/17 7:50","20.5"
"2002/6/17 8:00","20.5"
"2002/6/17 8:10","20.5"
"2002/6/17 8:20","20.5"
"2002/6/17 8:30","20.5"
"2002/6/17 8:40","20.5"
"2002/6/17 8:50","20.5"
"2002/6/17 9:00","20.5"
"2002/6/17 9:10","20.5"
"2002/6/17 9:20","20.5"
"2002/6/17 9:30","20.5"
"2002/6/17 9:40","20.5"
"2002/6/17 9:50","20.5"
"2002/6/17 10:00","20.5"
"2002/6/17 10:10","20.5"
"2002/6/17 10:20","20.5"
"2002/6/17 10:30","20.5"
"2002/6/17 10:40","20.5"
"2002/6/17 10:50","20.5"
"2002/6/17 11:00","20.5"
"2002/6/17 11:10","20.5"
"2002/6/17 11:20","20.5"
"2002/6/17 11:30","20.5"
"2002/6/17 11:40","20.5"
"2002/6/17 11:50","20.5"
"2002/6/17 12:00","20.5"
"2002/6/17 12:10","20.5"
"2002/6/17 12:20","20.5"
"2002/6/17 12:30","20.5"
"2002/6/17 12:40","20.5"
"2002/6/17 12:50","20.5"
"2002/6/17 13:00","20.5"
"2002/6/17 13:10","20.5"
"2002/6/17 13:20","20.5"
"2002/6/17 13:30","20.5"
"2002/6/17 13:40","20.5"
"2002/6/17 13:50","20.5"
"2002/6/17 14:00","20.5"
"2002/6/17 14:10","20.5"
"2002/6/17 14:20","20.5"
"2002/6/17 14:30","20.5"
"2002/6/17 14:40","20.5"
"2002/6/17 14:50","20.5"
"2002/6/17 15:00","20.5"
"2002/6/17 15:10","20.5"
"2002/6/17 15:20","20.5"
"2002/6/17 15:30","20.5"
"2002/6/17 15:40","20.5"
"2002/6/17 15:50","20.5"
"2002/6/17 16:00","20.5"
"2002/6/17 16:10","20.5"
"2002/6/17 16:20","20.5"
"2002/6/17 16:30","20.5"
"2002/6/17 16:40","20.5"
"2002/6/17 16:50","20.5"
"2002/6/17 17:00","20.5"
"2002/6/17 17:10","20.5"
"2002/6/17 17:20","20.5"
"2002/6/17 17:30","20.5"
"2002/6/17 17:40","20.5"
"2002/6/17 17:50","20.5"
"2002/6/17 18:00","20.5"
"2002/6/17 18:10","20.5"
"2002/6/17 18:20","20.5"
"2002/6/17 18:30","20.5"
"2002/6/17 18:40","20.5"
"2002/6/17 18:50","20.5"
"2002/6/17 19:00","20.5"
"2002/6/17 19:10","20.5"
"2002/6/17 19:20","20.5"
"2002/6/17 19:30","20.5"
"2002/6/17 19:40","20.5"
"2002/6/17 19:50","20.5"
"2002/6/17 20:00","20.5"
"2002/6/17 20:10","20.5"
"2002/6/17 20:20","20.5"
"2002/6/17 20:30","20.5"
"2002/6/17 20:40","20.5"
"2002/6/17 20:50","20.5"
"2002/6/17 21:00","20.5"
"2002/6/17 21:10","20.5"
"2002/6/17 21:20","20.5"
"2002/6/17 21:30","20.5"
"2002/6/17 21:40","20.5"
"2002/6/17 21:50","20.5"
"2002/6/17 22:00","20.5"
"2002/6/17 22:10","20.5"
"2002/6/17 22:20","20.5"
"2002/6/17 22:30","20.5"
"2002/6/17 22:40","20.5"
"2002/6/17 22:50","20.5"
"2002/6/17 23:00","20.5"
"2002/6/17 23:10","20.5"
"2002/6/17 23:20","20.5"
"2002/6/17 23:30","20.5"
"2002/6/17 23:40","20.5"
"2002/6/17 23:50","20.5"
"2002/6/18 0:00","20.5"
"2002/6/18 0:10","20.5"
"2002/6/18 0:20","20.5"
"2002/6/18 0:30","20.5"
"2002/6/18 0:40","20.5"
"2002/6/18 0:50","20.5"
"2002/6/18 1:00","20.5"
"2002/6/18 1:10","20.5"
"2002/6/18 1:20","20.5"
"2002/6/18 1:30","20.5"
"2002/6/18 1:40","20.5"
"2002/6/18 1:50","20.5"
"2002/6/18 2:00","20.5"
"2002/6/18 2:10","20.5"
"2002/6/18 2:20","20.5"
"2002/6/18 2:30","20.5"
"2002/6/18 2:40","20.5"
"2002/6/18 2:50","20.5"
"2002/6/18 3:00","20.5"
"2002/6/18 3:10","20.5"
"2002/6/18 3:20","20.5"
"2002/6/18 3:30","20.5"
"2002/6/18 3:40","20.5"
"2002/6/18 3:50","20.5"
"2002/6/18 4:00","20.5"
"2002/6/18 4:10","20.5"
"2002/6/18 4:20","20.5"
"2002/6/18 4:30","20.5"
"2002/6/18 4:40","20.5"
"2002/6/18 4:50","20.5"
"2002/6/18 5:00","20.5"
"2002/6/18 5:10","20.5"
"2002/6/18 5:20","20.5"
"2002/6/18 5:30","20.5"
"2002/6/18 5:40","20.5"
"2002/6/18 5:50","20.5"
"2002/6/18 6:00","20.5"
"2002/6/18 6:10","20.5"
"2002/6/18 6:20","20.5"
"2002/6/18 6:30","20.5"
"2002/6/18 6:40","20.5"
"2002/6/18 6:50","20.5"
"2002/6/18 7:00","20.5"
"2002/6/18 7:10","20.5"
"2002/6/18 7:20","20.5"
"2002/6/18 7:30","20.5"
"2002/6/18 7:40","20.5"
"2002/6/18 7:50","20.5"
"2002/6/18 8:00","20.5"
"2002/6/18 8:10","20.5"
"2002/6/18 8:20","20.5"
"2002/6/18 8:30","20.5"
"2002/6/18 8:40","20.5"
"2002/6/18 8:50","20.5"
"2002/6/18 9:00","20.5"
"2002/6/18 9:10","20.5"
"2002/6/18 9:20","20.5"
"2002/6/18 9:30","20.5"
"2002/6/18 9:40","20.5000000000001"
"2002/6/18 9:50","20.5"
"2002/6/18 10:00","20.5"
"2002/6/18 10:10","20.5"
"2002/6/18 10:20","20.5"
"2002/6/18 10:30","20.5"
"2002/6/18 10:40","20.5"
"2002/6/18 10:50","20.5"
"2002/6/18 11:00","20.5"
"2002/6/18 11:10","20.5"
"2002/6/18 11:20","20.5"
"2002/6/18 11:30","20.5"
"2002/6/18 11:40","20.5"
"2002/6/18 11:50","20.5"
"2002/6/18 12:00","20.5"
"2002/6/18 12:10","20.5"
"2002/6/18 12:20","20.5"
"2002/6/18 12:30","20.5"
"2002/6/18 12:40","20.5"
"2002/6/18 12:50","20.5"
"2002/6/18 13:00","20.5"
"2002/6/18 13:10","20.5"
"2002/6/18 13:20","20.5"
"2002/6/18 13:30","20.5"
"2002/6/18 13:40","20.5"
"2002/6/18 13:50","20.5"
"2002/6/18 14:00","20.5"
"2002/6/18 14:10","20.5"
"2002/6/18 14:20","20.5"
"2002/6/18 14:30","20.5"
"2002/6/18 14:40","20.5"
"2002/6/18 14:50","20.5"
"2002/6/18 15:00","20.5"
"2002/6/18 15:10","20.5"
"2002/6/18 15:20","20.5"
"2002/6/18 15:30","20.5"
"2002/6/18 15:40","20.5"
"2002/6/18 15:50","20.5"
"2002/6/18 16:00","20.5"
"2002/6/18 16:10","20.5"
"2002/6/18 16:20","20.5"
"2002/6/18 16:30","20.5"
"2002/6/18 16:40","20.5"
"2002/6/18 16:50","20.5"
"2002/6/18 17:00","20.5"
"2002/6/18 17:10","20.5"
"2002/6/18 17:20","20.5"
"2002/6/18 17:30","20.5"
"2002/6/18 17:40","20.5"
"2002/6/18 17:50","20.5"
"2002/6/18 18:00","20.5"
"2002/6/18 18:10","20.5"
"2002/6/18 18:20","20.5"
"2002/6/18 18:30","20.5"
"2002/6/18 18:40","20.5"
"2002/6/18 18:50","20.5"
"2002/6/18 19:00","20.5"
"2002/6/18 19:10","20.5"
"2002/6/18 19:20","20.5"
"2002/6/18 19:30","20.5"
"2002/6/18 19:40","20.5"
"2002/6/18 19:50","20.5"
"2002/6/18 20:00","20.5"
"2002/6/18 20:10","20.5"
"2002/6/18 20:20","20.5"
"2002/6/18 20:30","20.5"
"2002/6/18 20:40","20.5"
"2002/6/18 20:50","20.5"
"2002/6/18 21:00","20.5"
"2002/6/18 21:10","20.5"
"2002/6/18 21:20","20.5"
"2002/6/18 21:30","20.5"
"2002/6/18 21:40","20.5"
"2002/6/18 21:50","20.5"
"2002/6/18 22:00","20.5"
"2002/6/18 22:10","20.5"
"2002/6/18 22:20","20.5"
"2002/6/18 22:30","20.5"
"2002/6/18 22:40","20.5"
"2002/6/18 22:50","20.5"
"2002/6/18 23:00","20.5"
"2002/6/18 23:10","20.5"
"2002/6/18 23:20","20.5"
"2002/6/18 23:30","20.5"
"2002/6/18 23:40","20.5"
"2002/6/18 23:50","20.5"
"2002/6/19 0:00","20.5"
"2002/6/19 0:10","20.5"
"2002/6/19 0:20","20.5"
"2002/6/19 0:30","20.5"
"2002/6/19 0:40","20.5"
"2002/6/19 0:50","20.5"
"2002/6/19 1:00","20.5"
"2002/6/19 1:10","20.5"
"2002/6/19 1:20","20.5"
"2002/6/19 1:30","20.5"
"2002/6/19 1:40","20.5"
"2002/6/19 1:50","20.5"
"2002/6/19 2:00","20.5"
"2002/6/19 2:10","20.5"
"2002/6/19 2:20","20.5"
"2002/6/19 2:30","20.5"
"2002/6/19 2:40","20.5"
"2002/6/19 2:50","20.5"
"2002/6/19 3:00","20.5"
"2002/6/19 3:10","20.5"
"2002/6/19 3:20","20.5"
"2002/6/19 3:30","20.5"
"2002/6/19 3:40","20.5"
"2002/6/19 3:50","20.5"
"2002/6/19 4:00","20.5"
"2002/6/19 4:10","20.5"
"2002/6/19 4:20","20.5"
"2002/6/19 4:30","20.5"
"2002/6/19 4:40","20.5"
"2002/6/19 4:50","20.5"
"2002/6/19 5:00","20.5"
"2002/6/19 5:10","20.5"
"2002/6/19 5:20","20.5"
"2002/6/19 5:30","20.5"
"2002/6/19 5:40","20.5"
"2002/6/19 5:50","20.5"
"2002/6/19 6:00","20.5"
"2002/6/19 6:10","20.5"
"2002/6/19 6:20","20.5"
"2002/6/19 6:30","20.5"
"2002/6/19 6:40","20.5"
"2002/6/19 6:50","20.5"
"2002/6/19 7:00","20.5"
"2002/6/19 7:10","20.5"
"2002/6/19 7:20","20.5"
"2002/6/19 7:30","20.5"
"2002/6/19 7:40","20.5"
"2002/6/19 7:50","20.5"
"2002/6/19 8:00","20.5"
"2002/6/19 8:10","20.5"
"2002/6/19 8:20","20.5"
"2002/6/19 8:30","20.5"
"2002/6/19 8:40","20.5"
"2002/6/19 8:50","20.5"
"2002/6/19 9:00","20.5"
"2002/6/19 9:10","20.5"
"2002/6/19 9:20","20.5"
"2002/6/19 9:30","20.5"
"2002/6/19 9:40","20.5"
"2002/6/19 9:50","20.5"
"2002/6/19 10:00","16.5"
"2002/6/19 10:10","16.5"
"2002/6/19 10:20","16.5"
"2002/6/19 10:30","16.5"
"2002/6/19 10:40","16.5"
"2002/6/19 10:50","16.5"
"2002/6/19 11:00","16.5"
"2002/6/19 11:10","16.5"
"2002/6/19 11:20","16.5"
"2002/6/19 11:30","16.5"
"2002/6/19 11:40","16.5"
"2002/6/19 11:50","16.5"
"2002/6/19 12:00","16.5"
"2002/6/19 12:10","16.5"
"2002/6/19 12:20","16.5"
"2002/6/19 12:30","16.5"
"2002/6/19 12:40","16.5"
"2002/6/19 12:50","16.5"
"2002/6/19 13:00","16.5"
"2002/6/19 13:10","16.5"
"2002/6/19 13:20","16.5"
"2002/6/19 13:30","16.5"
"2002/6/19 13:40","16.5"
"2002/6/19 13:50","16.5"
"2002/6/19 14:00","16.5"
"2002/6/19 14:10","16.5"
"2002/6/19 14:20","16.5"
"2002/6/19 14:30","16.5"
"2002/6/19 14:40","16.5"
"2002/6/19 14:50","16.5"
"2002/6/19 15:00","16.5"
"2002/6/19 15:10","16.5"
"2002/6/19 15:20","16.5"
"2002/6/19 15:30","16.5"
"2002/6/19 15:40","16.5"
